satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1,disloyal Customer,22,Business travel,Eco,2124,0,0,0,1,4,0,2,4,4,1,2,4,3,4,0,0.0
0,disloyal Customer,40,Business travel,Business,2954,3,2,2,4,1,2,1,1,4,5,3,4,3,1,0,0.0
1,Loyal Customer,55,Personal Travel,Eco,570,3,3,3,3,5,5,4,2,2,2,2,4,2,5,26,70.0
0,Loyal Customer,16,Personal Travel,Eco,1565,1,5,1,1,2,1,2,2,5,4,1,3,2,2,91,79.0
0,Loyal Customer,53,Business travel,Eco,469,1,1,1,1,1,4,3,1,1,1,1,3,1,1,0,8.0
0,Loyal Customer,60,Personal Travel,Eco,3326,3,5,3,4,3,3,3,3,4,5,4,5,4,3,80,82.0
0,Loyal Customer,46,Personal Travel,Eco,1312,4,5,4,3,5,3,5,2,2,4,2,3,2,3,0,15.0
1,Loyal Customer,37,Business travel,Business,2129,2,2,2,2,2,4,4,2,2,2,2,4,2,3,0,0.0
0,Loyal Customer,25,Personal Travel,Eco,2028,3,5,3,4,3,3,3,3,4,3,4,4,5,3,28,13.0
1,Loyal Customer,66,Personal Travel,Eco,464,4,4,2,4,4,4,4,3,3,3,3,5,3,5,2,0.0
0,Loyal Customer,46,Personal Travel,Eco,2713,2,4,2,4,2,2,2,2,4,3,5,4,4,2,6,0.0
0,disloyal Customer,22,Business travel,Eco,2486,1,1,1,3,5,1,5,5,1,3,2,3,3,5,87,81.0
1,Loyal Customer,28,Business travel,Business,2886,1,1,1,1,5,5,5,5,4,2,4,4,4,5,0,1.0
1,Loyal Customer,30,Business travel,Business,1812,4,4,4,4,2,2,2,2,5,5,4,5,5,2,15,8.0
1,Loyal Customer,34,Business travel,Business,944,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0
0,Loyal Customer,47,Business travel,Eco,430,3,5,5,5,3,4,3,3,3,3,3,2,3,4,0,13.0
1,Loyal Customer,45,Business travel,Business,530,2,2,4,2,3,4,1,4,4,4,4,3,4,5,0,0.0
1,Loyal Customer,9,Personal Travel,Eco,2010,4,4,4,4,3,5,5,4,4,4,4,3,4,3,22,37.0
0,Loyal Customer,38,Business travel,Business,2524,2,5,5,5,4,2,4,2,2,2,2,4,2,2,0,0.0
0,Loyal Customer,32,Business travel,Business,4596,2,4,3,4,2,2,2,2,3,4,3,4,4,2,0,0.0
0,disloyal Customer,34,Business travel,Business,2481,3,3,3,2,1,3,1,1,5,5,4,3,5,1,37,45.0
1,Loyal Customer,27,Business travel,Business,2068,3,3,3,3,4,4,4,4,5,5,4,3,4,4,0,0.0
1,Loyal Customer,39,Business travel,Business,602,3,3,3,3,4,4,5,4,4,4,4,5,4,3,66,61.0
0,disloyal Customer,27,Business travel,Business,2384,3,3,3,3,1,3,4,1,1,5,3,2,4,1,0,0.0
1,Loyal Customer,34,Business travel,Eco Plus,2133,5,4,4,4,5,5,5,5,1,1,3,4,3,5,0,18.0
1,Loyal Customer,50,Business travel,Business,2309,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0.0
0,Loyal Customer,59,Personal Travel,Eco Plus,2559,1,1,1,3,5,1,1,5,2,1,3,4,3,5,0,0.0
1,Loyal Customer,45,Business travel,Business,931,5,2,5,5,3,4,2,5,5,5,5,1,5,4,0,0.0
1,Loyal Customer,48,Business travel,Eco,478,5,4,4,4,5,5,2,5,5,5,5,2,5,5,2,1.0
0,Loyal Customer,62,Personal Travel,Eco,1862,1,2,1,2,4,1,4,4,4,4,2,1,3,4,0,11.0
1,Loyal Customer,54,Business travel,Business,792,1,1,1,1,2,5,5,3,3,3,3,5,3,5,0,0.0
0,Loyal Customer,19,Personal Travel,Eco,1914,3,5,3,4,2,3,2,2,3,5,5,4,4,2,6,0.0
1,Loyal Customer,41,Business travel,Business,416,2,2,2,2,2,5,4,5,5,5,5,4,5,3,1,0.0
1,Loyal Customer,20,Business travel,Business,5152,2,2,2,2,5,5,4,5,3,4,4,5,5,5,0,0.0
0,Loyal Customer,46,Business travel,Business,211,2,1,4,1,2,4,3,3,3,3,2,2,3,4,0,0.0
0,Loyal Customer,61,Personal Travel,Eco,1254,1,4,0,3,2,0,1,2,3,5,4,5,5,2,0,0.0
0,Loyal Customer,17,Personal Travel,Eco,1940,4,5,4,3,4,4,4,4,3,5,5,4,3,4,0,0.0
0,Loyal Customer,65,Personal Travel,Business,224,3,4,3,3,2,5,5,4,4,3,4,3,4,3,0,0.0
1,Loyal Customer,48,Business travel,Business,1062,1,3,1,1,3,4,5,5,5,5,5,5,5,5,8,1.0
1,Loyal Customer,27,Business travel,Eco,2181,0,1,1,3,3,1,3,3,3,1,4,3,2,3,0,0.0
0,Loyal Customer,9,Personal Travel,Eco,1413,2,3,2,3,1,2,1,1,4,3,1,4,1,1,21,43.0
1,Loyal Customer,42,Business travel,Business,3958,2,2,2,2,3,5,4,5,5,5,5,3,5,3,11,8.0
1,Loyal Customer,41,Business travel,Eco,2363,5,4,5,4,5,5,5,5,1,4,5,1,3,5,0,0.0
1,Loyal Customer,10,Personal Travel,Eco Plus,1554,2,2,2,2,4,4,4,4,4,4,4,3,4,3,0,0.0
1,Loyal Customer,54,Business travel,Business,458,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0.0
0,Loyal Customer,37,Business travel,Eco,1865,2,4,2,4,2,2,2,2,2,5,4,2,3,2,0,0.0
1,Loyal Customer,38,Business travel,Business,2964,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0,0.0
1,Loyal Customer,21,Personal Travel,Eco,3981,5,5,5,3,3,5,3,3,4,5,4,5,5,3,0,0.0
1,Loyal Customer,56,Business travel,Business,3895,0,1,1,2,5,4,5,3,3,3,3,4,3,3,0,0.0
1,Loyal Customer,30,Business travel,Business,4518,1,5,1,1,4,4,4,4,3,4,5,3,5,4,21,10.0
0,Loyal Customer,10,Personal Travel,Eco,1560,2,0,2,2,4,2,2,4,4,2,5,5,4,4,11,11.0
0,Loyal Customer,43,Business travel,Business,1646,3,1,5,1,5,4,4,3,3,3,3,4,3,1,0,0.0
1,Loyal Customer,23,Business travel,Business,3362,2,2,2,2,4,4,4,4,3,2,4,4,2,4,0,0.0
1,Loyal Customer,48,Personal Travel,Eco,446,4,4,4,4,2,1,2,4,4,4,4,5,4,2,0,0.0
0,Loyal Customer,25,Personal Travel,Eco Plus,2188,1,4,1,5,5,1,5,5,1,1,1,3,4,5,0,0.0
0,Loyal Customer,25,Business travel,Business,2735,4,2,4,2,4,3,4,4,3,1,4,1,3,4,0,0.0
1,Loyal Customer,20,Personal Travel,Eco,1926,4,4,4,4,5,3,5,4,4,4,4,1,4,2,0,0.0
1,Loyal Customer,48,Business travel,Business,514,5,5,5,5,4,4,5,5,5,5,5,3,5,3,0,0.0
1,Loyal Customer,54,Business travel,Eco,970,3,3,3,3,4,3,4,3,3,3,3,3,3,3,0,0.0
1,Loyal Customer,39,Business travel,Business,3732,1,1,1,1,5,3,4,4,4,4,4,2,4,4,1,0.0
0,Loyal Customer,35,Personal Travel,Eco,2181,2,4,2,3,3,2,4,3,3,2,5,5,4,3,29,18.0
0,Loyal Customer,58,Business travel,Eco,1798,1,1,1,1,1,1,1,1,2,4,2,2,2,1,0,0.0
1,Loyal Customer,37,Business travel,Eco Plus,2354,4,5,5,5,4,4,4,4,2,1,2,5,1,4,0,0.0
1,Loyal Customer,47,Business travel,Business,535,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,1.0
1,Loyal Customer,16,Personal Travel,Eco,3576,4,4,2,4,3,4,3,3,1,3,3,5,3,3,0,0.0
0,Loyal Customer,52,Personal Travel,Business,1234,2,5,2,1,2,4,5,1,1,2,1,3,1,5,21,9.0
0,disloyal Customer,24,Business travel,Eco,2486,2,3,3,3,3,3,5,3,2,2,2,4,2,3,53,35.0
1,Loyal Customer,59,Business travel,Eco,706,5,5,5,5,5,1,1,5,5,5,5,1,5,5,8,24.0
1,Loyal Customer,44,Business travel,Business,2300,5,5,5,5,5,4,4,4,4,4,4,3,4,5,5,0.0
0,disloyal Customer,62,Business travel,Eco,1966,3,4,3,3,5,3,4,5,4,3,4,2,4,5,0,4.0
0,Loyal Customer,66,Personal Travel,Business,1764,1,4,1,3,3,2,4,4,4,1,4,3,4,3,0,14.0
1,Loyal Customer,43,Business travel,Eco,1663,4,3,3,3,4,4,4,4,4,1,3,4,4,4,0,0.0
0,disloyal Customer,36,Business travel,Eco,1846,3,2,3,4,3,3,3,3,3,3,4,1,4,3,8,20.0
0,Loyal Customer,36,Business travel,Business,330,4,5,5,5,4,4,4,4,4,4,4,2,4,2,0,0.0
1,Loyal Customer,47,Business travel,Business,2952,5,5,5,5,3,4,4,2,2,2,2,3,2,5,13,0.0
1,Loyal Customer,29,Business travel,Business,2439,2,2,2,2,4,4,4,4,5,5,4,5,4,4,9,24.0
0,disloyal Customer,24,Business travel,Eco,2233,1,1,1,3,4,1,1,4,1,5,3,2,2,4,0,0.0
0,Loyal Customer,19,Business travel,Business,4672,3,1,1,1,3,3,3,3,3,1,3,3,3,3,1,0.0
1,Loyal Customer,53,Business travel,Business,2839,5,5,5,5,3,4,5,4,4,4,4,3,4,4,0,0.0
1,Loyal Customer,48,Business travel,Business,1233,2,2,2,2,5,4,5,4,4,4,4,3,4,3,18,6.0
0,Loyal Customer,38,Business travel,Business,804,1,4,4,4,1,4,4,1,1,1,1,4,1,1,0,0.0
0,disloyal Customer,30,Business travel,Eco Plus,2350,3,3,3,4,1,3,1,1,2,3,3,4,4,1,0,0.0
1,disloyal Customer,24,Business travel,Eco,3044,2,3,3,1,1,2,1,1,3,4,5,3,5,1,12,0.0
0,Loyal Customer,48,Personal Travel,Eco,1371,3,5,3,5,4,3,4,4,3,2,4,5,5,4,3,0.0
0,Loyal Customer,68,Business travel,Eco,314,1,5,2,5,1,1,1,1,1,1,1,4,1,4,4,6.0
1,Loyal Customer,70,Personal Travel,Eco,562,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0
0,Loyal Customer,27,Business travel,Business,4464,3,5,5,5,3,3,3,3,2,4,2,4,3,3,0,0.0
1,Loyal Customer,69,Personal Travel,Eco,433,4,1,1,1,5,5,3,4,4,4,4,5,4,5,0,0.0
1,Loyal Customer,60,Business travel,Business,3976,1,1,1,1,4,5,4,4,4,4,4,3,4,4,16,8.0
1,disloyal Customer,48,Business travel,Eco,1718,4,0,3,1,4,3,5,4,4,5,5,2,4,4,0,0.0
1,Loyal Customer,47,Personal Travel,Eco Plus,710,4,4,4,4,3,5,5,3,3,4,3,3,3,3,17,18.0
1,Loyal Customer,43,Personal Travel,Eco,1083,4,4,4,4,2,4,2,4,4,4,4,3,4,1,0,2.0
0,Loyal Customer,56,Business travel,Eco,2171,1,4,4,4,1,1,1,1,1,2,3,3,4,1,10,13.0
0,Loyal Customer,33,Business travel,Eco Plus,2720,4,3,3,3,4,4,4,4,4,2,3,4,4,4,0,0.0
0,Loyal Customer,70,Personal Travel,Eco,1983,3,4,3,3,5,3,5,5,3,2,5,4,5,5,0,9.0
1,Loyal Customer,37,Business travel,Business,1885,4,4,2,4,4,4,4,4,4,4,4,3,4,4,20,4.0
1,Loyal Customer,33,Personal Travel,Eco,1797,5,5,5,5,4,4,4,4,5,5,4,3,4,4,10,3.0
0,Loyal Customer,29,Business travel,Eco Plus,2200,1,1,1,1,1,1,1,1,1,1,4,3,4,1,0,0.0
1,Loyal Customer,58,Business travel,Business,3973,5,5,5,5,5,5,5,5,5,5,5,4,5,5,0,0.0
1,Loyal Customer,51,Personal Travel,Eco,85,5,4,4,4,4,1,1,5,5,5,5,2,5,1,0,0.0
1,Loyal Customer,23,Business travel,Business,2859,2,2,2,2,3,3,3,3,2,5,1,2,1,3,5,12.0
1,Loyal Customer,53,Business travel,Business,3588,4,4,4,4,2,4,5,5,5,5,5,4,5,5,7,0.0
0,disloyal Customer,25,Business travel,Business,1435,4,5,4,1,5,4,5,5,3,5,4,3,4,5,0,2.0
1,Loyal Customer,42,Business travel,Business,1408,2,2,2,2,2,4,4,4,4,4,4,3,4,5,55,54.0
1,Loyal Customer,45,Business travel,Business,3340,2,2,2,2,2,1,2,4,4,4,4,4,4,1,0,0.0
0,Loyal Customer,16,Personal Travel,Eco,2162,3,5,3,3,1,3,1,1,3,3,5,5,4,1,0,12.0
1,Loyal Customer,24,Personal Travel,Eco,4294,1,1,1,1,5,4,5,3,3,4,3,3,3,4,1,0.0
1,Loyal Customer,25,Business travel,Business,2369,2,2,2,2,5,5,5,5,5,2,5,3,5,5,16,10.0
0,disloyal Customer,38,Business travel,Eco,1957,2,2,2,4,3,2,2,3,4,2,4,1,3,3,0,2.0
0,Loyal Customer,20,Personal Travel,Eco,1852,4,4,4,3,4,4,4,4,4,2,4,4,4,4,120,127.0
1,Loyal Customer,53,Business travel,Business,2758,4,4,4,4,4,4,4,5,5,5,5,4,5,3,24,19.0
1,disloyal Customer,24,Business travel,Eco,1694,5,0,5,4,4,5,4,4,5,5,5,3,5,4,0,0.0
1,Loyal Customer,22,Business travel,Eco,2565,5,1,1,1,5,5,3,5,4,4,3,1,5,5,4,3.0
0,Loyal Customer,27,Business travel,Eco,3025,1,4,4,4,1,1,1,1,3,1,4,3,4,1,6,14.0
1,Loyal Customer,28,Business travel,Business,4023,5,5,3,5,5,5,5,5,5,4,4,3,4,5,9,16.0
1,Loyal Customer,39,Business travel,Business,1631,3,3,2,3,2,5,4,2,2,2,2,3,2,4,0,0.0
0,disloyal Customer,14,Business travel,Eco,2410,3,3,3,4,5,3,1,5,1,2,4,2,4,5,70,71.0
0,Loyal Customer,48,Business travel,Eco,652,2,1,1,1,3,3,2,2,2,2,2,2,2,4,0,0.0
1,Loyal Customer,50,Business travel,Business,1136,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0.0
1,Loyal Customer,10,Personal Travel,Eco,1794,4,4,4,4,4,4,4,4,3,5,1,2,5,4,16,16.0
1,Loyal Customer,34,Business travel,Business,1282,3,3,3,3,5,5,4,3,3,3,3,4,3,4,0,18.0
1,Loyal Customer,20,Personal Travel,Eco,1738,5,5,5,3,4,4,4,3,3,5,1,4,3,3,1,0.0
0,Loyal Customer,34,Business travel,Business,3154,3,4,4,4,5,4,3,3,3,2,3,2,3,1,0,0.0
1,Loyal Customer,41,Business travel,Eco,1693,5,5,2,5,5,5,5,5,1,1,2,1,3,5,0,0.0
1,Loyal Customer,57,Business travel,Business,2622,1,1,1,1,4,5,4,4,4,4,4,5,4,4,0,0.0
0,Loyal Customer,42,Business travel,Business,2174,3,3,2,3,2,3,4,3,3,4,3,1,3,2,0,0.0
0,Loyal Customer,51,Personal Travel,Eco,1901,3,5,3,3,2,3,3,2,5,1,5,2,1,2,0,0.0
0,Loyal Customer,34,Personal Travel,Eco Plus,4307,3,3,3,4,3,1,1,4,5,4,2,1,3,1,202,
0,disloyal Customer,38,Business travel,Eco Plus,2351,4,4,4,4,3,4,3,3,5,1,5,3,1,3,28,22.0
0,disloyal Customer,27,Business travel,Eco,1595,4,2,4,3,3,4,4,3,3,4,2,1,2,3,32,41.0
1,Loyal Customer,25,Business travel,Business,2653,4,4,4,4,3,3,3,3,3,4,5,5,4,3,4,0.0
0,Loyal Customer,32,Personal Travel,Eco,2201,2,5,2,3,1,2,1,1,4,4,5,4,5,1,2,0.0
0,Loyal Customer,10,Personal Travel,Business,2778,4,5,4,1,4,5,5,3,3,3,3,5,5,5,340,338.0
1,Loyal Customer,46,Business travel,Business,3386,2,2,2,2,3,4,4,2,2,2,2,5,2,3,0,0.0
1,Loyal Customer,72,Business travel,Business,3961,4,4,4,4,5,4,5,5,5,5,5,4,5,3,10,5.0
1,Loyal Customer,56,Business travel,Business,550,1,1,1,1,2,5,4,5,5,5,5,4,5,3,15,38.0
0,disloyal Customer,27,Business travel,Business,2580,4,5,5,1,3,5,4,3,4,3,5,4,4,3,9,0.0
1,Loyal Customer,29,Business travel,Business,3367,3,3,3,3,4,4,4,4,5,2,5,4,4,4,0,0.0
0,disloyal Customer,27,Business travel,Business,1899,2,2,2,1,3,2,5,3,3,2,4,4,4,3,38,38.0
0,disloyal Customer,23,Business travel,Eco,1762,2,0,2,3,4,2,4,4,1,3,5,1,3,4,0,0.0
1,Loyal Customer,53,Personal Travel,Eco,580,0,0,0,3,1,0,1,1,4,4,3,1,2,1,0,0.0
1,Loyal Customer,18,Personal Travel,Eco,2317,0,4,0,4,3,0,3,3,4,3,4,5,5,3,1,0.0
1,disloyal Customer,30,Business travel,Business,3227,0,0,0,2,5,0,5,5,3,5,5,3,4,5,9,0.0
1,Loyal Customer,20,Business travel,Business,3218,2,2,2,2,5,5,5,5,5,3,5,1,4,5,7,13.0
0,disloyal Customer,39,Business travel,Eco,1404,2,0,2,4,4,2,4,4,1,3,4,3,1,4,0,0.0
1,Loyal Customer,61,Business travel,Eco Plus,374,4,3,1,3,1,4,3,4,4,4,4,3,4,1,3,0.0
1,Loyal Customer,39,Business travel,Business,2519,2,2,2,2,3,4,5,5,5,5,5,3,5,3,111,110.0
0,Loyal Customer,15,Personal Travel,Eco Plus,1912,2,4,2,5,4,2,4,4,3,3,5,3,5,4,0,0.0
0,Loyal Customer,11,Personal Travel,Eco Plus,2082,3,1,3,3,3,3,3,3,2,2,3,3,3,3,0,36.0
1,Loyal Customer,54,Business travel,Business,2576,4,2,4,4,5,4,5,2,2,2,2,3,2,5,19,42.0
1,disloyal Customer,27,Business travel,Business,1536,4,5,5,4,3,5,3,3,3,2,5,5,4,3,0,0.0
0,disloyal Customer,25,Business travel,Business,2408,1,1,1,3,2,1,2,2,3,3,3,1,2,2,4,19.0
1,Loyal Customer,44,Business travel,Business,2306,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0.0
1,disloyal Customer,24,Business travel,Eco,1212,0,5,0,4,3,0,3,3,2,3,4,1,3,3,0,0.0
1,Loyal Customer,55,Business travel,Business,352,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0.0
1,Loyal Customer,51,Business travel,Business,3031,2,2,5,2,4,5,4,5,5,5,5,3,5,3,96,88.0
0,Loyal Customer,50,Personal Travel,Eco,2473,2,4,2,3,4,2,4,4,4,2,3,3,3,4,0,4.0
0,disloyal Customer,34,Business travel,Eco,2030,1,4,1,4,5,1,5,5,4,5,4,3,3,5,0,0.0
0,Loyal Customer,36,Personal Travel,Eco,1933,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30,18.0
1,Loyal Customer,22,Business travel,Business,4211,5,5,5,5,4,4,4,4,2,3,2,1,5,4,0,0.0
1,Loyal Customer,51,Business travel,Business,3178,4,4,4,4,5,5,5,5,5,5,5,3,5,5,53,66.0
1,Loyal Customer,38,Business travel,Eco,2333,2,2,2,2,2,2,2,2,2,3,2,3,5,2,87,82.0
1,Loyal Customer,63,Personal Travel,Eco,754,3,3,3,3,4,3,5,4,4,4,4,4,4,3,0,0.0
1,Loyal Customer,36,Personal Travel,Eco,4223,4,2,2,2,1,5,1,4,4,4,4,4,4,1,0,0.0
1,Loyal Customer,43,Business travel,Business,3246,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,39.0
1,Loyal Customer,54,Personal Travel,Eco,570,5,5,5,5,2,5,4,4,4,4,4,3,4,3,0,0.0
1,Loyal Customer,43,Business travel,Business,582,1,1,3,1,5,5,4,4,4,4,4,4,4,3,115,115.0
0,Loyal Customer,35,Business travel,Business,3988,1,2,2,2,2,4,4,1,1,1,1,3,1,3,0,0.0
1,Loyal Customer,49,Personal Travel,Eco,336,5,5,5,5,2,5,5,5,5,5,5,3,5,5,0,1.0
0,disloyal Customer,80,Business travel,Business,549,2,2,2,4,4,4,3,3,3,2,3,3,3,2,11,19.0
0,Loyal Customer,41,Business travel,Eco,1587,1,5,5,5,1,1,1,1,1,3,2,1,3,1,149,133.0
0,disloyal Customer,26,Business travel,Business,3374,4,4,4,4,5,4,5,5,3,5,4,3,5,5,0,0.0
1,Loyal Customer,12,Personal Travel,Eco,2027,3,2,3,3,4,2,5,4,4,4,4,3,4,1,16,0.0
1,Loyal Customer,21,Personal Travel,Eco,2176,1,1,1,1,5,5,5,4,5,3,4,5,5,5,0,2.0
1,Loyal Customer,49,Business travel,Business,264,4,4,2,4,4,5,4,4,4,4,4,4,4,4,0,0.0
1,Loyal Customer,47,Business travel,Business,3599,2,2,2,2,5,5,5,5,5,5,5,4,5,3,9,0.0
1,Loyal Customer,36,Personal Travel,Business,418,1,1,1,1,3,4,4,5,5,5,5,4,5,5,96,90.0
0,Loyal Customer,60,Business travel,Eco,2436,4,5,5,5,2,3,4,4,4,4,4,2,4,3,129,129.0
0,Loyal Customer,51,Business travel,Business,295,3,2,2,2,1,2,3,3,3,3,3,3,3,4,0,0.0
1,Loyal Customer,11,Personal Travel,Eco,1834,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0.0
1,Loyal Customer,48,Personal Travel,Eco,1316,4,4,4,4,2,2,2,2,3,3,4,4,5,2,0,0.0
1,Loyal Customer,36,Business travel,Business,1482,4,4,4,4,4,4,5,5,5,5,5,3,5,5,23,12.0
0,disloyal Customer,29,Business travel,Eco,1266,2,3,2,3,5,2,1,5,4,3,3,3,3,5,0,0.0
1,Loyal Customer,46,Business travel,Business,1613,1,1,1,1,2,4,5,5,5,5,5,5,5,3,0,0.0
0,disloyal Customer,25,Business travel,Eco,1565,3,1,3,2,4,3,4,4,3,4,1,3,2,4,0,0.0
1,Loyal Customer,30,Personal Travel,Eco,1437,5,5,5,3,1,5,1,1,5,4,4,4,4,1,0,0.0
0,Loyal Customer,66,Business travel,Eco,435,2,4,4,4,5,3,3,2,2,2,2,2,2,2,0,0.0
1,Loyal Customer,42,Business travel,Business,2663,2,2,1,2,2,4,5,2,2,2,2,3,2,4,0,0.0
1,Loyal Customer,16,Personal Travel,Eco Plus,4007,4,2,2,2,5,5,3,4,4,4,4,1,4,5,0,13.0
1,Loyal Customer,24,Personal Travel,Eco,2007,5,5,1,5,4,4,4,2,2,2,2,4,2,4,1,0.0
1,Loyal Customer,41,Business travel,Business,2455,0,1,1,2,2,3,4,2,2,2,2,3,2,4,0,0.0
1,Loyal Customer,44,Business travel,Business,2842,1,1,1,1,3,2,3,5,5,5,5,4,5,3,119,124.0
0,disloyal Customer,37,Business travel,Eco,2042,3,3,3,3,3,3,3,3,3,1,3,4,3,3,0,0.0
1,Loyal Customer,43,Personal Travel,Eco,389,5,5,5,5,5,5,5,5,4,5,3,4,4,5,0,0.0
1,Loyal Customer,51,Business travel,Business,306,0,0,0,1,3,4,4,3,3,3,3,4,3,5,0,0.0
0,Loyal Customer,43,Personal Travel,Eco,2132,4,4,3,4,3,3,3,3,4,5,5,4,4,3,0,0.0
0,disloyal Customer,16,Business travel,Eco,3301,3,3,3,3,3,3,3,3,4,1,4,2,3,3,0,0.0
0,Loyal Customer,9,Business travel,Business,1593,2,2,2,2,2,2,2,2,3,2,3,2,4,2,5,8.0
1,Loyal Customer,42,Business travel,Business,2821,2,2,2,2,4,5,5,5,5,5,5,5,5,4,4,0.0
1,Loyal Customer,32,Personal Travel,Eco,2599,5,1,1,1,5,5,5,5,2,2,1,5,3,5,0,2.0
0,disloyal Customer,23,Business travel,Eco,1716,3,2,3,4,5,3,5,5,4,3,3,3,4,5,0,0.0
1,Loyal Customer,25,Business travel,Business,1605,3,3,3,3,4,4,4,4,4,3,5,5,4,4,2,5.0
1,Loyal Customer,39,Business travel,Business,3354,2,2,2,2,3,5,4,4,4,4,4,5,4,3,66,71.0
1,Loyal Customer,25,Personal Travel,Eco,2868,4,2,2,2,4,4,4,4,4,4,5,3,5,4,0,0.0
1,Loyal Customer,53,Business travel,Eco,990,4,2,2,2,5,2,3,3,3,4,3,2,3,5,0,0.0
0,Loyal Customer,40,Business travel,Business,749,1,4,3,4,2,4,3,1,1,1,1,2,1,4,0,0.0
1,disloyal Customer,21,Business travel,Eco,1605,0,0,0,4,2,0,2,2,3,2,4,4,4,2,3,4.0
0,disloyal Customer,24,Business travel,Eco,1606,2,0,2,5,1,2,1,1,3,3,5,4,4,1,9,6.0
0,Loyal Customer,28,Personal Travel,Eco,3233,3,5,3,3,2,3,2,2,5,3,5,3,4,2,30,18.0
1,Loyal Customer,59,Business travel,Eco,2643,5,1,2,1,5,5,5,5,2,3,1,2,1,5,0,10.0
1,Loyal Customer,38,Business travel,Business,1033,1,1,2,1,3,1,2,5,5,5,5,5,5,1,0,0.0
1,Loyal Customer,17,Personal Travel,Eco,2410,0,2,0,3,1,0,1,1,4,5,3,1,4,1,0,0.0
0,disloyal Customer,77,Business travel,Eco,808,4,3,4,4,5,4,5,5,2,3,4,2,3,5,0,0.0
0,disloyal Customer,34,Business travel,Eco,1925,1,0,1,4,4,1,4,4,3,3,5,2,5,4,0,5.0
0,disloyal Customer,44,Business travel,Eco,1735,2,0,2,4,3,2,3,3,4,3,3,3,4,3,13,2.0
0,Loyal Customer,26,Business travel,Business,3351,2,3,3,3,2,2,2,2,3,1,3,1,3,2,1,36.0
1,Loyal Customer,58,Business travel,Business,1529,0,5,1,3,3,3,2,2,2,2,2,2,2,1,0,0.0
0,Loyal Customer,42,Personal Travel,Eco,2336,4,2,4,3,2,4,2,2,4,3,4,4,3,2,3,0.0
0,disloyal Customer,38,Business travel,Eco,1106,2,1,2,4,2,2,2,2,3,3,4,3,3,2,0,0.0
0,Loyal Customer,38,Business travel,Eco,1211,2,3,3,3,2,2,2,2,4,1,3,1,3,2,52,48.0
1,Loyal Customer,51,Business travel,Business,317,1,1,1,1,5,4,4,3,3,4,3,4,3,2,0,0.0
1,Loyal Customer,50,Business travel,Business,3969,3,3,3,3,3,4,5,4,4,4,4,5,4,3,18,5.0
1,Loyal Customer,43,Business travel,Business,3813,4,4,4,4,1,4,3,5,5,5,5,3,5,3,0,0.0
0,Loyal Customer,51,Business travel,Eco,949,2,1,1,1,5,3,2,2,2,2,2,3,2,3,47,29.0
0,Loyal Customer,46,Business travel,Business,3035,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3.0
1,Loyal Customer,58,Business travel,Business,2430,4,4,4,4,5,5,5,4,4,4,4,4,4,5,0,0.0
0,Loyal Customer,53,Personal Travel,Eco,1976,2,4,2,3,2,2,2,2,3,4,4,5,5,2,93,77.0
1,Loyal Customer,21,Personal Travel,Business,1312,4,5,4,1,5,4,5,5,5,1,5,5,1,5,66,78.0
1,Loyal Customer,49,Business travel,Business,3626,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0.0
1,Loyal Customer,67,Personal Travel,Business,967,4,4,4,4,4,2,1,5,5,5,5,3,5,1,0,0.0
0,Loyal Customer,45,Business travel,Eco,2161,2,1,1,1,1,2,1,1,1,5,4,2,4,1,98,106.0
1,Loyal Customer,44,Business travel,Business,2230,2,2,3,2,4,4,5,5,5,5,5,4,5,4,0,0.0
1,Loyal Customer,16,Business travel,Business,3246,1,1,1,1,5,5,5,5,4,3,4,4,5,5,8,0.0
0,Loyal Customer,70,Personal Travel,Eco,2397,2,3,2,4,3,2,3,3,1,3,5,4,4,3,0,0.0
1,Loyal Customer,36,Business travel,Business,2400,2,2,2,2,5,4,5,4,4,4,5,5,4,5,0,0.0
1,disloyal Customer,22,Business travel,Business,2959,4,0,4,3,4,4,4,4,4,5,3,5,5,4,0,0.0
1,Loyal Customer,35,Personal Travel,Eco,3696,4,4,4,2,2,4,2,2,3,2,3,3,5,2,11,0.0
1,Loyal Customer,19,Business travel,Business,5311,1,1,1,1,5,5,5,5,5,2,2,1,4,5,0,0.0
